student_course_id,student_id,course_id,semester,semester_credits_attempted,semester_credits_earned,semester_points,semester_gpa,course_grade,course_gpa,cgpa,course_points,comments
7116,7085,211,2022-2,3,,,,,,3.18,,
7117,7117,73,2019-1,3,0,0,2.75,WF,0,3.03,0,REPEAT
7118,7117,101,2019-1,3,3,6,2.75,C,2,3.03,6,
7119,7117,116,2020-2,3,3,3,1,D,1,3.03,3,
7120,7117,102,2019-1,3,3,10.5,2.75,B+,3.5,3.03,10.5,
7121,7117,99,2019-1,3,3,4.5,2.75,D+,1.5,3.03,4.5,REPEAT
7122,7117,73,2019-2,3,0,0,3,AU,0,3.03,0,REPEAT
7123,7117,73,2020-1,3,3,10.5,2.88,B+,3.5,3.03,10.5,
7124,7117,218,2021-1,3,3,12,3.33,A,4,3.03,12,
7125,7117,103,2019-2,3,0,0,3,AU,0,3.03,0,
7126,7117,99,2020-1,3,3,9,2.88,B,3,3.03,9,
7127,7117,49,2021-1,3,3,7.5,3.33,C+,2.5,3.03,7.5,
7128,7117,103,2021-2,3,3,11.25,3.13,A-,3.75,3.03,11.25,
7129,7117,172,2018-3,3,3,6,2,C,2,3.03,6,
7130,7117,106,2019-1,3,3,3,2.75,D,1,3.03,3,REPEAT
7131,7117,105,2019-2,3,3,9,3,B,3,3.03,9,
7132,7117,107,2021-1,3,3,10.5,3.33,B+,3.5,3.03,10.5,
7133,7117,152,2021-1,3,3,11.25,3.33,A-,3.75,3.03,11.25,
7134,7117,69,2020-1,3,3,7.5,2.88,C+,2.5,3.03,7.5,
7135,7117,106,2020-1,3,3,7.5,2.88,C+,2.5,3.03,7.5,
7136,7117,104,2020-3,3,3,10.5,3.5,B+,3.5,3.03,10.5,
7137,7117,118,2021-1,3,3,11.25,3.33,A-,3.75,3.03,11.25,
7138,7117,117,2022-1,12,12,42,3.5,B+,3.5,3.03,42,
7139,7117,69,2019-1,3,3,4.5,2.75,D+,1.5,3.03,4.5,REPEAT
7140,7117,103,2020-2,3,0,0,1,WF,0,3.03,0,REPEAT
7141,7117,123,2020-2,3,0,0,1,WF,0,3.03,0,REPEAT
7142,7117,58,2021-1,3,3,7.5,3.33,C+,2.5,3.03,7.5,
7143,7117,123,2021-2,3,3,7.5,3.13,C+,2.5,3.03,7.5,
7144,7144,101,2019-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7145,7144,102,2019-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7146,7144,73,2019-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7147,7144,123,2019-2,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7148,7144,58,2019-2,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7149,7144,104,2019-2,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7150,7144,153,2020-1,3,3,12,3.67,A,4,3.55,12,
7151,7144,152,2020-1,3,3,12,3.67,A,4,3.55,12,
7152,7144,118,2020-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7153,7144,116,2020-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7154,7144,117,2021-2,12,12,36,3,B,3,3.55,36,
7155,7144,99,2019-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7156,7144,106,2019-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7157,7144,172,2019-2,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7158,7144,117,2020-2,12,12,30,,C+,2.5,3.55,30,REPEAT
7159,7144,69,2019-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7160,7144,103,2019-2,3,3,12,3.67,A,4,3.55,12,
7161,7144,105,2019-2,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7162,7144,107,2020-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7163,7144,49,2020-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7164,7164,73,2019-1,3,3,7.5,3.33,C+,2.5,3.63,7.5,
7165,7164,116,2019-2,3,3,10.5,3.54,B+,3.5,3.63,10.5,
7166,7164,153,2020-1,3,3,12,3.75,A,4,3.63,12,
7167,7164,118,2020-1,3,3,11.25,3.75,A-,3.75,3.63,11.25,
7168,7164,69,2019-1,3,3,10.5,3.33,B+,3.5,3.63,10.5,
7169,7164,102,2019-1,3,3,11.25,3.33,A-,3.75,3.63,11.25,
7170,7164,123,2019-2,3,3,11.25,3.54,A-,3.75,3.63,11.25,
7171,7164,101,2019-1,3,3,11.25,3.33,A-,3.75,3.63,11.25,
7172,7164,103,2019-2,3,3,12,3.54,A,4,3.63,12,
7173,7164,172,2019-2,3,3,7.5,3.54,C+,2.5,3.63,7.5,
7174,7164,49,2020-1,3,3,10.5,3.75,B+,3.5,3.63,10.5,
7175,7164,117,2020-2,12,12,48,4,A,4,3.63,48,
7176,7164,99,2019-1,3,3,9,3.33,B,3,3.63,9,
7177,7164,105,2019-2,3,3,11.25,3.54,A-,3.75,3.63,11.25,
7178,7164,58,2019-2,3,3,11.25,3.54,A-,3.75,3.63,11.25,
7179,7164,107,2020-1,3,3,11.25,3.75,A-,3.75,3.63,11.25,
7180,7164,152,2020-1,3,3,12,3.75,A,4,3.63,12,
7181,7164,104,2020-1,3,3,10.5,3.75,B+,3.5,3.63,10.5,
7182,7164,106,2019-1,3,3,10.5,3.33,B+,3.5,3.63,10.5,
7183,7183,73,2019-1,3,3,3,3.15,D,1,3.5,3,REPEAT
7184,7183,106,2019-1,3,3,9,3.15,B,3,3.5,9,
7185,7183,123,2019-2,3,3,10.5,3.46,B+,3.5,3.5,10.5,
7186,7183,116,2019-2,3,3,9,3.46,B,3,3.5,9,
7187,7183,152,2020-1,3,3,12,3.58,A,4,3.5,12,
7188,7183,102,2019-1,3,3,10.5,3.15,B+,3.5,3.5,10.5,
7189,7183,105,2019-2,3,3,9,3.46,B,3,3.5,9,
7190,7183,118,2020-1,3,3,11.25,3.58,A-,3.75,3.5,11.25,
7191,7183,99,2019-1,3,3,7.5,3.15,C+,2.5,3.5,7.5,
7192,7183,58,2019-2,3,3,11.25,3.46,A-,3.75,3.5,11.25,
7193,7183,104,2019-2,3,3,10.5,3.46,B+,3.5,3.5,10.5,
7194,7183,153,2020-1,3,3,12,3.58,A,4,3.5,12,
7195,7183,172,2020-2,3,3,12,3.8,A,4,3.5,12,
7196,7183,117,2020-2,12,12,45,3.8,A-,3.75,3.5,45,
7197,7183,69,2019-1,3,3,9,3.15,B,3,3.5,9,
7198,7183,107,2020-1,3,3,9,3.58,B,3,3.5,9,
7199,7183,101,2019-1,3,3,11.25,3.15,A-,3.75,3.5,11.25,
7200,7183,103,2019-2,3,3,12,3.46,A,4,3.5,12,
7201,7183,49,2020-1,3,3,9,3.58,B,3,3.5,9,
7202,7183,73,2020-1,3,3,11.25,3.58,A-,3.75,3.5,11.25,
7203,7203,73,2019-1,3,3,3,2.67,D,1,3.36,3,REPEAT
7204,7203,105,2019-2,3,3,6,2.58,C,2,3.36,6,
7205,7203,73,2020-1,3,3,11.25,3.5,A-,3.75,3.36,11.25,
7206,7203,218,2021-1,3,3,12,3.85,A,4,3.36,12,
7207,7203,100,2022-1,3,3,0,0,P,0,3.36,0,
7208,7203,69,2019-1,3,3,6,2.67,C,2,3.36,6,REPEAT
7209,7203,102,2019-1,3,3,9,2.67,B,3,3.36,9,
7210,7203,58,2019-1,3,3,9,2.67,B,3,3.36,9,
7211,7203,172,2019-2,3,3,6,2.58,C,2,3.36,6,
7212,7203,123,2020-2,3,3,10.5,2.75,B+,3.5,3.36,10.5,
7213,7203,171,2022-1,0,0,0,0,A,0,3.36,0,
7214,7203,101,2019-1,3,3,6,2.67,C,2,3.36,6,
7215,7203,103,2019-2,3,3,11.25,2.58,A-,3.75,3.36,11.25,
7216,7203,116,2019-2,3,3,0,2.58,F,0,3.36,0,REPEAT
7217,7203,69,2020-1,3,3,7.5,3.5,C+,2.5,3.36,7.5,
7218,7203,107,2021-1,3,3,11.25,3.85,A-,3.75,3.36,11.25,
7219,7203,118,2021-1,3,3,11.25,3.85,A-,3.75,3.36,11.25,
7220,7203,117,2021-2,12,12,48,4,A,4,3.36,48,
7221,7203,106,2019-1,3,3,6,2.67,C,2,3.36,6,REPEAT
7222,7203,107,2020-1,3,0,0,3.5,WF,0,3.36,0,REPEAT
7223,7203,116,2020-2,3,3,6,2.75,C,2,3.36,6,
7224,7203,104,2021-1,3,3,12,3.85,A,4,3.36,12,
7225,7203,191,2021-2,3,3,0,4,P,0,3.36,0,
7226,7203,49,2021-1,3,3,11.25,3.85,A-,3.75,3.36,11.25,
7227,7203,171,2021-2,0,0,0,4,C,0,3.36,0,REPEAT
7228,7203,99,2019-1,3,3,4.5,2.67,D+,1.5,3.36,4.5,REPEAT
7229,7203,123,2019-2,3,0,0,2.58,W,0,3.36,0,REPEAT
7230,7203,106,2020-1,3,3,10.5,3.5,B+,3.5,3.36,10.5,
7231,7203,152,2020-1,3,3,12,3.5,A,4,3.36,12,
7232,7203,99,2020-1,3,3,11.25,3.5,A-,3.75,3.36,11.25,
7233,7233,106,2020-1,3,3,10.5,3.2,B+,3.5,3.55,10.5,
7234,7233,73,2020-1,3,3,9,3.2,B,3,3.55,9,
7235,7233,103,2020-2,3,3,12,3.4,A,4,3.55,12,
7236,7233,123,2020-2,3,3,10.5,3.4,B+,3.5,3.55,10.5,
7237,7233,104,2020-2,3,3,11.25,3.4,A-,3.75,3.55,11.25,
7238,7233,99,2020-1,3,3,10.5,3.2,B+,3.5,3.55,10.5,
7239,7233,105,2020-2,3,3,6,3.4,C,2,3.55,6,
7240,7233,58,2020-2,3,3,11.25,3.4,A-,3.75,3.55,11.25,
7241,7233,170,2021-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7242,7233,49,2021-1,3,3,10.5,3.67,B+,3.5,3.55,10.5,
7243,7233,118,2021-1,3,3,11.25,3.67,A-,3.75,3.55,11.25,
7244,7233,153,2021-1,3,3,12,3.67,A,4,3.55,12,
7245,7233,101,2020-1,3,0,0,3.2,W,0,3.55,0,REPEAT
7246,7233,69,2020-1,3,3,7.5,3.2,C+,2.5,3.55,7.5,
7247,7233,102,2020-1,3,3,10.5,3.2,B+,3.5,3.55,10.5,
7248,7233,101,2021-1,3,3,9,3.67,B,3,3.55,9,
7249,7233,107,2021-1,3,3,12,3.67,A,4,3.55,12,
7250,7233,117,2021-2,12,12,48,4,A,4,3.55,48,
7251,7251,224,2018-1,0,0,0,2.5,P,0,3.31,0,
7252,7251,171,2018-3,0,0,0,0,B,0,3.31,0,
7253,7251,173,2018-1,3,3,7.5,2.5,C+,2.5,3.31,7.5,
7254,7251,225,2018-2,3,3,11.25,3.77,A-,3.75,3.31,11.25,
7255,7251,226,2019-1,3,3,9,3.1,B,3,3.31,9,
7256,7251,227,2019-1,3,3,9,3.1,B,3,3.31,9,
7257,7251,228,2019-1,3,3,7.5,3.1,C+,2.5,3.31,7.5,
7258,7251,229,2018-2,3,3,12,3.77,A,4,3.31,12,
7259,7251,108,2018-3,3,,,0,P,,3.31,,
7260,7251,230,2019-1,3,3,11.25,3.1,A-,3.75,3.31,11.25,
7261,7251,231,2018-2,1,1,4,3.77,A,4,3.31,4,
7262,7251,232,2018-1,0,0,0,2.5,P,0,3.31,0,
7263,7251,233,2018-2,1,1,3,3.77,B,3,3.31,3,
7264,7251,104,2018-2,3,3,11.25,3.77,A-,3.75,3.31,11.25,
7265,7251,234,2019-1,1,1,3.5,3.1,B+,3.5,3.31,3.5,
7266,7266,41,2017-1,3,0,0,2.96,WF,0,2.17,0,REPEAT
7267,7266,114,2017-1,3,3,11.25,2.96,A-,3.75,2.17,11.25,
7268,7266,75,2017-1,3,3,0,2.96,F,0,2.17,0,REPEAT
7269,7266,42,2019-2,3,3,0,0,F,0,2.17,0,
7270,7266,49,2017-1,3,3,6,2.96,C,2,2.17,6,
7271,7266,74,2017-2,3,3,10.5,3.5,B+,3.5,2.17,10.5,
7272,7266,106,2018-1,3,3,9,2.3,B,3,2.17,9,
7273,7266,105,2018-2,3,3,0,1.83,F,0,2.17,0,
7274,7266,105,2019-2,3,3,0,0,F,0,2.17,0,
7275,7266,131,2017-1,1,1,3.5,2.96,B+,3.5,2.17,3.5,
7276,7266,84,2017-1,3,3,0,2.96,F,0,2.17,0,REPEAT
7277,7266,41,2017-2,3,3,10.5,3.5,B+,3.5,2.17,10.5,
7278,7266,44,2018-1,3,3,7.5,2.3,C+,2.5,2.17,7.5,
7279,7266,125,2018-2,3,0,0,1.83,W,0,2.17,0,
7280,7266,113,2018-2,3,3,9,1.83,B,3,2.17,9,
7281,7266,118,2019-1,3,3,6,2.5,C,2,2.17,6,
7282,7266,125,2019-2,3,3,0,0,F,0,2.17,0,
7283,7266,75,2018-1,3,3,7.5,2.3,C+,2.5,2.17,7.5,
7284,7266,48,2019-1,3,3,0,2.5,F,0,2.17,0,REPEAT
7285,7266,84,2017-2,3,3,10.5,3.5,B+,3.5,2.17,10.5,
7286,7266,48,2018-1,3,3,0,2.3,F,0,2.17,0,
7287,7266,102,2018-1,3,3,10.5,2.3,B+,3.5,2.17,10.5,
7288,7266,58,2018-2,3,3,7.5,1.83,C+,2.5,2.17,7.5,
7289,7266,69,2019-1,3,3,6,2.5,C,2,2.17,6,
7290,7266,153,2019-1,3,3,10.5,2.5,B+,3.5,2.17,10.5,
7291,7291,74,2022-1,3,3,10.5,2.63,B+,3.5,2.63,10.5,
7292,7291,43,2022-2,3,,,,,,2.63,,
7293,7291,61,2022-1,3,3,7.5,2.63,C+,2.5,2.63,7.5,
7294,7291,58,2022-2,3,,,,,,2.63,,
7295,7291,219,2022-1,3,3,7.5,2.63,C+,2.5,2.63,7.5,
7296,7291,95,2022-2,3,,,,,,2.63,,
7297,7291,48,2022-1,3,3,6,2.63,C,2,2.63,6,
7298,7291,206,2022-2,3,,,,,,2.63,,
7299,7299,58,2021-2,3,3,11.25,3.17,A-,3.75,3.34,11.25,
7300,7299,118,2022-1,3,3,11.25,3.55,A-,3.75,3.34,11.25,
7301,7299,106,2021-1,3,3,9,3.33,B,3,3.34,9,
7302,7299,73,2021-1,3,3,11.25,3.33,A-,3.75,3.34,11.25,
7303,7299,104,2021-2,3,3,11.25,3.17,A-,3.75,3.34,11.25,
7304,7299,49,2022-1,3,3,7.5,3.55,C+,2.5,3.34,7.5,
7305,7299,101,2021-1,3,3,10.5,3.33,B+,3.5,3.34,10.5,
7306,7299,123,2021-2,3,3,10.5,3.17,B+,3.5,3.34,10.5,
7307,7299,117,2022-2,12,,,,,,3.34,,
7308,7299,105,2021-2,3,3,0,3.17,F,0,3.34,0,
7309,7299,100,2021-2,3,3,12,3.17,A,4,3.34,12,
7310,7299,153,2022-1,3,3,12,3.55,A,4,3.34,12,
7311,7299,105,2022-2,3,,,,,,3.34,,
7312,7299,69,2021-1,3,3,9,3.33,B,3,3.34,9,
7313,7299,107,2022-1,3,3,12,3.55,A,4,3.34,12,
7314,7299,102,2021-1,3,3,11.25,3.33,A-,3.75,3.34,11.25,
7315,7299,99,2021-1,3,3,9,3.33,B,3,3.34,9,
7316,7299,103,2021-2,3,3,12,3.17,A,4,3.34,12,
7317,7299,152,2022-1,3,3,10.5,3.55,B+,3.5,3.34,10.5,
7318,7318,40,2020-2,3,3,6,3.38,C,2,3.11,6,
7319,7318,69,2021-1,3,3,10.5,3.13,B+,3.5,3.11,10.5,
7320,7318,105,2021-2,3,3,10.5,3,B+,3.5,3.11,10.5,
7321,7318,73,2021-1,3,3,9,3.13,B,3,3.11,9,
7322,7318,152,2022-1,3,3,9,2.95,B,3,3.11,9,
7323,7318,117,2022-2,12,,,,,,3.11,,
7324,7318,103,2020-2,3,3,12,3.38,A,4,3.11,12,
7325,7318,58,2020-2,3,3,11.25,3.38,A-,3.75,3.11,11.25,
7326,7318,102,2021-1,3,3,11.25,3.13,A-,3.75,3.11,11.25,
7327,7318,99,2021-1,3,3,9,3.13,B,3,3.11,9,
7328,7318,153,2022-1,3,3,7.5,2.95,C+,2.5,3.11,7.5,
7329,7318,118,2022-1,3,3,11.25,2.95,A-,3.75,3.11,11.25,
7330,7318,104,2020-2,3,3,11.25,3.38,A-,3.75,3.11,11.25,
7331,7318,75,2020-3,3,3,9,3,B,3,3.11,9,
7332,7318,107,2022-1,3,3,10.5,2.95,B+,3.5,3.11,10.5,
7333,7318,123,2021-2,3,3,7.5,3,C+,2.5,3.11,7.5,
7334,7318,105,2020-2,3,0,0,3.38,W,0,3.11,0,REPEAT
7335,7318,101,2021-1,3,3,7.5,3.13,C+,2.5,3.11,7.5,
7336,7318,106,2021-1,3,3,9,3.13,B,3,3.11,9,
7337,7318,49,2022-1,3,3,6,2.95,C,2,3.11,6,
7338,7338,74,2019-1,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7339,7338,44,2019-1,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7340,7338,116,2019-1,3,3,9,2.5,B,3,2.5,9,
7341,7338,104,2019-1,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7342,7338,106,2022-1,3,3,9,3.04,B,3,3.04,9,
7343,7338,73,2022-1,3,3,7.5,3.04,C+,2.5,3.04,7.5,
7344,7338,105,2022-2,3,,,,,,3.04,,
7345,7338,123,2022-2,3,,,,,,3.04,,
7346,7338,75,2019-1,3,3,4.5,2.5,D+,1.5,2.5,4.5,
7347,7338,99,2022-1,3,3,10.5,3.04,B+,3.5,3.04,10.5,
7348,7338,107,2022-2,3,,,,,,3.04,,
7349,7338,58,2019-1,3,3,9,2.5,B,3,2.5,9,
7350,7338,69,2022-1,3,3,7.5,3.04,C+,2.5,3.04,7.5,
7351,7338,101,2022-1,3,3,9,3.04,B,3,3.04,9,
7352,7338,102,2022-1,3,3,11.25,3.04,A-,3.75,3.04,11.25,
7353,7338,103,2022-2,3,,,,,,3.04,,
7354,7338,219,2022-2,3,,,,,,3.04,,
7355,7355,98,2018-1,3,0,0,0,NR,0,0,0,
7356,7355,74,2018-1,3,0,0,0,W,0,0,0,
7357,7355,54,2018-1,3,0,0,0,W,0,0,0,
7358,7355,116,2018-1,3,0,0,0,NR,0,0,0,
7359,7359,48,2022-1,3,3,3,2,D,1,2,3,
7360,7359,74,2022-1,3,3,9,2,B,3,2,9,
7361,7359,41,2022-1,3,3,9,2,B,3,2,9,
7362,7359,54,2022-1,3,3,3,2,D,1,2,3,
7363,7363,102,2021-1,3,3,11.25,2.56,A-,3.75,3.21,11.25,
7364,7363,75,2021-3,3,3,9,3,B,3,3.21,9,
7365,7363,69,2021-1,3,3,4.5,2.56,D+,1.5,3.21,4.5,
7366,7363,106,2021-1,3,3,6,2.56,C,2,3.21,6,
7367,7363,75,2021-1,3,3,4.5,2.56,D+,1.5,3.21,4.5,REPEAT
7368,7363,58,2021-2,3,3,10.5,3.5,B+,3.5,3.21,10.5,
7369,7363,104,2021-2,3,3,7.5,3.5,C+,2.5,3.21,7.5,
7370,7363,108,2021-2,3,3,12,3.5,A,4,3.21,12,
7371,7363,107,2022-1,3,3,12,3.55,A,4,3.21,12,
7372,7363,153,2022-1,3,3,12,3.55,A,4,3.21,12,
7373,7363,152,2022-1,3,3,12,3.55,A,4,3.21,12,
7374,7363,123,2022-2,3,,,,,,3.21,,
7375,7363,101,2021-1,3,3,9,2.56,B,3,3.21,9,
7376,7363,69,2022-1,3,3,6,3.55,C,2,3.21,6,
7377,7363,105,2022-2,3,,,,,,3.21,,
7378,7363,73,2022-2,3,,,,,,3.21,,
7379,7363,103,2021-2,3,3,12,3.5,A,4,3.21,12,
7380,7363,99,2022-1,3,3,11.25,3.55,A-,3.75,3.21,11.25,
7381,7381,101,2021-1,3,3,7.5,3.04,C+,2.5,3.26,7.5,
7382,7381,99,2021-1,3,3,9,3.04,B,3,3.26,9,
7383,7381,75,2021-1,3,3,9,3.04,B,3,3.26,9,
7384,7381,103,2021-2,3,3,10.5,3.21,B+,3.5,3.26,10.5,
7385,7381,123,2021-2,3,3,7.5,3.21,C+,2.5,3.26,7.5,
7386,7381,58,2021-2,3,3,11.25,3.21,A-,3.75,3.26,11.25,
7387,7381,152,2022-1,3,3,10.5,3.45,B+,3.5,3.26,10.5,
7388,7381,69,2021-1,3,3,9,3.04,B,3,3.26,9,
7389,7381,102,2021-1,3,3,11.25,3.04,A-,3.75,3.26,11.25,
7390,7381,117,2022-2,12,,,,,,3.26,,
7391,7381,73,2021-2,3,3,9,3.21,B,3,3.26,9,
7392,7381,104,2021-2,3,3,10.5,3.21,B+,3.5,3.26,10.5,
7393,7381,100,2021-3,3,3,12,4,A,4,3.26,12,
7394,7381,153,2022-1,3,3,10.5,3.45,B+,3.5,3.26,10.5,
7395,7381,49,2022-1,3,3,7.5,3.45,C+,2.5,3.26,7.5,
7396,7381,106,2021-1,3,3,9,3.04,B,3,3.26,9,
7397,7381,105,2021-2,3,3,9,3.21,B,3,3.26,9,
7398,7381,107,2022-1,3,3,12,3.45,A,4,3.26,12,
7399,7381,118,2022-1,3,3,11.25,3.45,A-,3.75,3.26,11.25,
7400,7400,211,2018-1,3,3,6,2.5,C,2,2.5,6,
7401,7400,206,2018-2,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7402,7400,235,2018-2,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7403,7400,172,2018-2,3,3,7.5,2.5,C+,2.5,2.5,7.5,
7404,7400,54,2018-1,3,3,6,2.5,C,2,2.5,6,
7405,7400,99,2018-1,3,3,9,2.5,B,3,2.5,9,
7406,7400,171,2018-2,0,,0,2.5,A,0,2.5,0,
7407,7400,43,2018-2,3,0,0,2.5,WF,0,2.5,0,
7408,7400,100,2018-2,3,,,2.5,P,,2.5,,
7409,7400,73,2018-1,3,3,6,2.5,C,2,2.5,6,
7410,7400,74,2018-1,3,3,10.5,2.5,B+,3.5,2.5,10.5,
7411,7411,102,2018-1,3,3,6,2.1,C,2,2.69,6,
7412,7411,103,2018-2,3,3,6,2.5,C,2,2.69,6,
7413,7411,150,2021-2,3,3,6,2.75,C,2,2.69,6,
7414,7411,105,2022-2,3,,,,,,2.69,,
7415,7411,74,2018-1,3,3,6,2.1,C,2,2.69,6,
7416,7411,116,2018-2,3,3,6,2.5,C,2,2.69,6,
7417,7411,75,2020-1,3,3,4.5,2.67,D+,1.5,2.69,4.5,REPEAT
7418,7411,132,2021-2,3,3,11.25,2.75,A-,3.75,2.69,11.25,
7419,7411,69,2022-1,3,3,7.5,2.88,C+,2.5,2.69,7.5,
7420,7411,58,2018-2,3,3,10.5,2.5,B+,3.5,2.69,10.5,
7421,7411,108,2019-2,3,3,10.5,3,B+,3.5,2.69,10.5,
7422,7411,153,2020-1,3,3,10.5,2.67,B+,3.5,2.69,10.5,
7423,7411,96,2021-1,3,3,12,3.75,A,4,2.69,12,
7424,7411,75,2021-3,3,3,6,2,C,2,2.69,6,
7425,7411,99,2022-1,3,3,9,2.88,B,3,2.69,9,
7426,7411,73,2022-1,3,3,9,2.88,B,3,2.69,9,
7427,7411,48,2018-1,3,0,0,2.1,WF,0,2.69,0,REPEAT
7428,7411,54,2018-1,3,3,7.5,2.1,C+,2.5,2.69,7.5,
7429,7411,98,2018-1,3,3,6,2.1,C,2,2.69,6,
7430,7411,106,2019-1,3,3,9,2.83,B,3,2.69,9,
7431,7411,170,2019-1,3,3,9,2.83,B,3,2.69,9,
7432,7411,131,2019-2,1,1,3,3,B,3,2.69,3,
7433,7411,43,2019-2,3,3,7.5,3,C+,2.5,2.69,7.5,
7434,7411,125,2021-2,3,3,7.5,2.75,C+,2.5,2.69,7.5,
7435,7411,101,2022-1,3,3,9,2.88,B,3,2.69,9,
7436,7411,61,2018-1,3,3,6,2.1,C,2,2.69,6,
7437,7411,43,2018-2,3,3,4.5,2.5,D+,1.5,2.69,4.5,REPEAT
7438,7411,172,2019-1,3,3,7.5,2.83,C+,2.5,2.69,7.5,
7439,7411,96,2020-1,3,3,4.5,2.67,D+,1.5,2.69,4.5,REPEAT
7440,7411,207,2020-1,3,3,10.5,2.67,B+,3.5,2.69,10.5,
7441,7411,49,2020-1,3,3,3,2.67,D,1,2.69,3,
7442,7411,75,2021-1,3,3,4.5,3.75,D+,1.5,2.69,4.5,REPEAT
7443,7411,123,2022-2,3,,,,,,2.69,,
7444,7411,152,2021-1,3,3,10.5,3.75,B+,3.5,2.69,10.5,
7445,7411,107,2022-2,3,,,,,,2.69,,
7446,7446,123,2020-2,3,3,11.25,3.8,A-,3.75,3.84,11.25,
7447,7446,104,2020-2,3,3,10.5,3.8,B+,3.5,3.84,10.5,
7448,7446,117,2021-2,12,12,48,4,A,4,3.84,48,
7449,7446,102,2020-1,3,3,12,3.63,A,4,3.84,12,
7450,7446,73,2020-1,3,3,10.5,3.63,B+,3.5,3.84,10.5,
7451,7446,106,2020-1,3,3,11.25,3.63,A-,3.75,3.84,11.25,
7452,7446,218,2021-1,3,3,12,4,A,4,3.84,12,
7453,7446,107,2021-1,3,3,12,4,A,4,3.84,12,
7454,7446,118,2021-1,3,3,12,4,A,4,3.84,12,
7455,7446,99,2020-1,3,3,9,3.63,B,3,3.84,9,
7456,7446,58,2020-2,3,3,11.25,3.8,A-,3.75,3.84,11.25,
7457,7446,152,2021-1,3,3,12,4,A,4,3.84,12,
7458,7446,103,2020-2,3,3,12,3.8,A,4,3.84,12,
7459,7446,105,2020-2,3,3,12,3.8,A,4,3.84,12,
7460,7446,153,2021-1,3,3,12,4,A,4,3.84,12,
7461,7446,69,2020-1,3,3,11.25,3.63,A-,3.75,3.84,11.25,
7462,7446,101,2020-1,3,3,11.25,3.63,A-,3.75,3.84,11.25,
7463,7463,104,2020-2,3,3,10.5,3.6,B+,3.5,3.8,10.5,
7464,7463,218,2021-1,3,3,12,3.95,A,4,3.8,12,
7465,7463,153,2021-1,3,3,12,3.95,A,4,3.8,12,
7466,7463,106,2020-1,3,3,11.25,3.71,A-,3.75,3.8,11.25,
7467,7463,107,2021-1,3,3,12,3.95,A,4,3.8,12,
7468,7463,103,2020-2,3,3,12,3.6,A,4,3.8,12,
7469,7463,123,2020-2,3,3,11.25,3.6,A-,3.75,3.8,11.25,
7470,7463,58,2020-2,3,3,11.25,3.6,A-,3.75,3.8,11.25,
7471,7463,100,2020-2,3,3,0,3.6,P,0,3.8,0,
7472,7463,73,2020-1,3,3,11.25,3.71,A-,3.75,3.8,11.25,
7473,7463,171,2020-2,0,,,3.6,A-,,3.8,,
7474,7463,105,2020-2,3,3,9,3.6,B,3,3.8,9,
7475,7463,117,2021-2,12,12,48,4,A,4,3.8,48,
7476,7463,101,2020-1,3,3,11.25,3.71,A-,3.75,3.8,11.25,
7477,7463,99,2020-1,3,3,10.5,3.71,B+,3.5,3.8,10.5,
7478,7463,152,2021-1,3,3,12,3.95,A,4,3.8,12,
7479,7463,118,2021-1,3,3,11.25,3.95,A-,3.75,3.8,11.25,
7480,7463,69,2020-1,3,3,11.25,3.71,A-,3.75,3.8,11.25,
7481,7463,102,2020-1,3,3,11.25,3.71,A-,3.75,3.8,11.25,
7482,7482,106,2021-1,3,3,9,3.29,B,3,3.55,9,
7483,7482,58,2021-2,3,3,10.5,3.5,B+,3.5,3.55,10.5,
7484,7482,107,2022-1,3,3,12,3.85,A,4,3.55,12,
7485,7482,153,2022-1,3,3,12,3.85,A,4,3.55,12,
7486,7482,118,2022-1,3,3,12,3.85,A,4,3.55,12,
7487,7482,102,2021-1,3,3,11.25,3.29,A-,3.75,3.55,11.25,
7488,7482,101,2021-1,3,3,9,3.29,B,3,3.55,9,
7489,7482,73,2021-1,3,3,9,3.29,B,3,3.55,9,
7490,7482,103,2021-2,3,3,12,3.5,A,4,3.55,12,
7491,7482,49,2022-1,3,3,10.5,3.85,B+,3.5,3.55,10.5,
7492,7482,69,2021-1,3,3,10.5,3.29,B+,3.5,3.55,10.5,
